system:index,ET_mm,NDVI,P_mm,SM,T2m_C,date_str,station_id,.geo
29_00000000000000000001,0.0,0.6951187050359714,61.38479432442206,0.3504599564367062,11.102181457958658,2012-06-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000002,0.0,0.7565882565492321,57.177187736118384,0.4183965888019069,17.484871485433626,2012-06-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000003,0.0,0.7330641459074733,85.38823450841937,0.2686415974355677,15.386560275800734,2012-06-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000004,0.0,0.6996680690876884,67.43170897194092,0.3498492447859002,10.610746512400379,2012-06-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000005,0.0,0.8641999550359712,38.96482386005869,0.350447853692144,17.196511072392113,2012-06-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000006,0.0,0.6013740707162285,59.69437051532708,0.46083579318478024,13.221764860040823,2012-06-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000007,0.0,0.6747747992863514,78.48316754112278,0.38433678632969315,20.051745093666394,2012-06-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000008,0.0,0.6707462533452275,42.47914301168696,0.277333105599423,21.059555851360418,2012-06-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_00000000000000000009,0.0,0.7042025922671353,85.749637107648,0.2904203847338739,13.227124752855909,2012-06-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000000,0.0,0.5493596412556054,33.199405772803615,0.16161482601422367,23.96134238478317,2012-07-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000001,0.0,0.7157812050359713,49.44881134239032,0.29617346619530543,12.584575449991593,2012-07-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000002,0.0,0.7554894308943088,30.49951914655483,0.4113243950737847,19.128146111437538,2012-07-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000003,0.0,0.7661659697508897,62.31090937644986,0.23453567884994994,16.931312186353168,2012-07-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000004,0.0,0.6960775907883083,45.36513479754818,0.2510001196916173,12.296481169167638,2012-07-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000005,0.0,0.8482128147482016,32.00376071518274,0.32128205059243625,18.747006247541055,2012-07-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000006,0.0,0.6565511332728923,44.420045837098,0.43021147270583066,14.527925753139543,2012-07-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000007,0.0,0.6838747546833186,41.43298767933773,0.3925106378669297,21.798602273143075,2012-07-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000008,0.0,0.6118933095450492,33.77772443024417,0.1766881066491623,23.323647921559665,2012-07-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_00000000000000000009,0.0,0.815598374340949,76.14212548334696,0.28997541270063293,14.650567734220559,2012-07-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000000,0.0,0.49155340807174897,28.6423164572951,0.1551461395126822,25.41492659906638,2012-08-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000001,0.0,0.6443486510791367,47.13012304237421,0.33020130678904147,13.668337200356925,2012-08-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000002,0.0,0.7116282294489613,36.91105060870301,0.4275724967536133,19.101706420567645,2012-08-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000003,0.0,0.7164989768683274,58.84151721764289,0.24064978331433498,17.625569712139978,2012-08-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000004,0.0,0.6335998671390612,46.91729707270201,0.21842357814575955,13.994536899401112,2012-08-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000005,0.0,0.8088872302158274,41.55810114291075,0.3096912027262956,18.926662571310167,2012-08-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000006,0.0,0.5747901631912966,47.58045395741329,0.46855135906423534,14.945210167892633,2012-08-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000007,0.0,0.5968191347011599,32.02089569166662,0.31503369401970904,22.72239898218843,2012-08-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000008,0.0,0.5785649420160571,24.223265160416833,0.16298729303582882,25.03749501809387,2012-08-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000009,0.0,0.8001574692442883,63.83302283999371,0.2941788738766957,15.181730954885925,2012-08-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000000,0.0,0.5467478475336325,117.1918359114985,0.3134420762682175,18.28068765546177,2012-09-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000001,0.0,0.6063426258992807,88.15353486177735,0.35097289599960657,8.1619691258712,2012-09-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000002,0.0,0.6549472899728997,56.3643069934931,0.41981721376662007,14.221458472275174,2012-09-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000003,0.0,0.6646979537366549,110.56297024628445,0.2432347905169178,12.744473255741235,2012-09-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000004,0.0,0.6045786979627991,78.23465114488762,0.31891692223223683,7.7815639120799895,2012-09-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000005,0.0,0.7148133992805755,88.07293318329955,0.3710790675321072,13.259277607211132,2012-09-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000006,0.0,0.5226634632819583,87.26639681389845,0.4568733360587956,9.986518822511782,2012-09-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000007,0.0,0.45266659232827844,67.44571213462757,0.4043750201454128,16.772537784083013,2012-09-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000008,0.0,0.586928902765388,143.67072687480837,0.3301752177229106,17.96318090406517,2012-09-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000009,0.0,0.7126409929701231,132.75975763357795,0.27645656806932384,10.807071260743925,2012-09-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000000,0.0,0.5829675784753364,114.85301909852993,0.32782517505868136,13.712919910927015,2012-10-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000001,0.0,0.2969725719424461,67.45732753396892,0.3438219029268773,3.8889953174179643,2012-10-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000002,0.0,0.6544133242999096,62.54695809975118,0.4284759493916553,9.962214650995817,2012-10-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000003,0.0,0.5651265569395016,86.08896887429667,0.27090414732800683,8.222422404985009,2012-10-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000004,0.0,0.37078454384410986,64.98704083479012,0.3244622283746333,3.2264305148534613,2012-10-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000005,0.0,0.5745116456834533,87.28902637015145,0.379111777106635,9.218871455569943,2012-10-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000006,0.0,0.23549215775158663,78.38031191233604,0.4652910275774875,6.12184887053422,2012-10-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000007,0.0,0.3651978144513827,56.48604445580816,0.4213053340044115,12.598952275190284,2012-10-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000008,0.0,0.6457694915254237,147.89700807406368,0.36073052766172087,13.467437793143004,2012-10-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000009,0.0,0.49983264499121277,100.66483231797578,0.28764568523279604,6.006102078241729,2012-10-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000000,0.0,0.5316815246636772,210.09117022458753,0.38311191439094033,8.56456265984097,2012-11-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000001,0.0,0.06673309352517988,177.73912568401087,0.3660830490880734,-1.9002718040411193,2012-11-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000002,0.0,0.504115627822945,141.7719352053648,0.43478892532252145,5.078421729000841,2012-11-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000003,0.0,0.40897037366548045,156.9208153015354,0.30460978063400107,3.1109583084269583,2012-11-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000004,0.0,0.09834791851195751,188.8307524175112,0.3394601178232604,-2.9564938486942034,2012-11-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000005,0.0,0.4417500899280576,157.65068472718164,0.41062777677028306,3.2625243262421546,2012-11-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000006,0.0,0.06570271985494108,166.6161335783446,0.4861219860917313,0.6197922679801056,2012-11-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000007,0.0,0.3707241748438894,114.46560562092955,0.4455087544341688,7.644833180736394,2012-11-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000008,0.0,0.522141570026762,291.4159909604811,0.3859427160285181,8.601343481249327,2012-11-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000009,0.0,0.3535113356766256,135.73078071044492,0.2927434348054427,0.8233799832148184,2012-11-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000000,0.0,0.5398537668161435,47.41277590353928,0.3858130895503434,2.174759417478302,2012-12-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000001,0.0,0.003056785063752277,143.2129263980783,0.3402488626164499,-8.432038187809107,2012-12-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000002,0.0,0.5055213640469738,72.64287059201564,0.4246977794891881,-0.8776283271051883,2012-12-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000003,0.0,0.3570785396260018,116.52894745687571,0.2564010212854135,-3.3211488771268676,2012-12-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000004,0.0,0.03328905693950179,154.224579938647,0.3119288833929017,-9.437057097766946,2012-12-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000005,0.0,0.38800422661870515,54.954233937983894,0.3688957296687065,-2.9245365719143206,2012-12-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000006,0.0,0.009177543538038497,66.18790813456421,0.4534519641699839,-5.693126290425947,2012-12-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000007,0.0,0.3928165923282784,38.867139402826815,0.4494244918346831,1.8226047975266453,2012-12-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000008,0.0,0.5111549955396968,60.737632220605995,0.3887185089084105,2.5984449374686616,2012-12-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000009,0.0,0.1436685576077397,107.94552162451987,0.23729448368763043,-6.546782256597352,2012-12-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000000,0.0,0.48843040358744405,42.15495413878574,0.39742786082451653,2.4015515519899333,2013-01-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000001,0.0,0.031394958753437216,18.66220316440939,0.3238277984180039,-8.193242749550338,2013-01-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000002,0.0,0.46000365853658526,22.761537229680968,0.4245505397558858,-0.979806857638866,2013-01-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000003,0.0,0.33745200177935947,33.38333883998232,0.24353096578469055,-1.4035361293371658,2013-01-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000004,0.0,0.0687700354609929,22.412026135872903,0.2999804811840885,-9.120559105818181,2013-01-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000005,0.0,0.3731184802158274,44.39352987138488,0.37223330161554347,-1.5957972684352293,2013-01-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000006,0.0,0.036502824074074076,26.370773194383084,0.4459654876349304,-5.115462180558681,2013-01-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000007,0.0,0.381199286351472,15.599235999169467,0.45173451732461956,1.650297324514965,2013-01-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000008,0.0,0.2822239072256914,73.51150137350882,0.39732876725754074,2.48426776106715,2013-01-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000009,0.0,0.20693875219683652,26.275184185517485,0.21400394003923412,-4.12303297314365,2013-01-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000000,0.0,0.41889179372197316,54.413254745551825,0.39627231204456276,2.1607468951443614,2013-02-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000001,0.0,0.05828154332129965,54.1927923127044,0.31721043758255113,-10.353752915636218,2013-02-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000002,0.0,0.4156457994579946,37.34167949466309,0.4323986435970316,-2.3192978497981365,2013-02-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000003,0.0,0.2873544483985765,76.48101365438983,0.23888463736428908,-4.423318904998865,2013-02-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000004,0.0,0.09227821080602303,59.01372660526247,0.2960148584114123,-11.2708791268199,2013-02-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000005,0.0,0.20673417266187052,37.1295296545509,0.33621790769288873,-4.009693787938377,2013-02-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000006,0.0,0.026864428312159714,37.82681636170485,0.4308745590860155,-7.497242893139426,2013-02-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000007,0.0,0.36057314897413034,30.977090469755094,0.4641601535276469,1.2230269473754132,2013-02-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000008,0.0,0.35337042818911696,58.444377177746354,0.3936252508920607,1.92216555130048,2013-02-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000009,0.0,0.20148954305799643,73.23471913396371,0.20258240121529686,-7.049769117626845,2013-02-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000000,0.0,0.46533919282511227,113.72477999289475,0.40725795591893227,5.367603168573104,2013-03-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000001,0.0,0.04071753597122303,68.83981820319195,0.31308285280954934,-4.983822126868796,2013-03-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000002,0.0,0.46550099367660336,96.32349833391112,0.44760928545971657,1.816964790599263,2013-03-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000003,0.0,0.26953678825622773,159.60675529398526,0.2719134266266195,0.04900165164175989,2013-03-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000004,0.0,0.07694176262178921,100.75690656852893,0.29370271262075126,-5.876060352038217,2013-03-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000005,0.0,0.20964550359712233,101.64620263627965,0.3783039532119422,0.4533371301006298,2013-03-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000006,0.0,0.014570036264732552,67.68998065993448,0.4483657242056465,-2.3790351431907784,2013-03-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000007,0.0,0.4132792595896521,79.57706504501901,0.46454987198406844,4.648640200966306,2013-03-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000008,0.0,0.40916766280107053,163.1323755895528,0.4089610553234417,5.046145567268715,2013-03-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000009,0.0,0.1887644991212654,134.2621404114842,0.22672510398502715,-2.1671249738267293,2013-03-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000000,0.0,0.6221420627802691,103.6700381770797,0.37986473459833947,12.061094357614584,2013-04-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000001,0.0,0.09197742805755398,130.40977694833882,0.3722611708606748,0.4389345896330039,2013-04-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000002,0.0,0.581103477868112,138.66368676438026,0.44304597022410647,7.995361234394428,2013-04-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000003,0.0,0.43147135231316724,167.4558449198767,0.3275656649226395,5.465476017744962,2013-04-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000004,0.0,0.17838064658990263,113.98623066607361,0.3550067154890252,-0.08278237166288414,2013-04-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000005,0.0,0.36737369604316555,124.25511994121744,0.424060300099764,5.8302516141384,2013-04-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000006,0.0,0.03487479601087942,147.98875080015264,0.4746374578121459,2.555320467218334,2013-04-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000007,0.0,0.5050441123996433,140.0403340294572,0.45698611338578843,10.931705248217645,2013-04-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000008,0.0,0.5863763157894738,111.70662046053066,0.3864177666425067,11.69835298182603,2013-04-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000009,0.0,0.2845670474516696,132.4004141433796,0.3046973417848611,3.0144066674847827,2013-04-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000000,0.0,0.6907337219730942,99.70000461869178,0.3806797044694157,14.505381822799915,2013-05-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000001,0.0,0.297921178057554,141.62286781750137,0.4189674596992329,1.8090054518885121,2013-05-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000002,0.0,0.7188613821138211,128.25140045221147,0.43188069937136553,10.570650856410928,2013-05-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000003,0.0,0.6347510231316725,146.89633545247685,0.30265353328392597,8.141125966136588,2013-05-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000004,0.0,0.44095482728077956,137.54718951486296,0.41295151419086307,0.8761485637871133,2013-05-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000005,0.0,0.7766496852517988,114.31680173668073,0.40664833398174044,8.988937092513513,2013-05-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000006,0.0,0.2674060290117861,129.94647501775165,0.4803265098647864,5.033561655357571,2013-05-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000007,0.0,0.495027475468332,137.13627604094074,0.44020885021743983,13.184188442587557,2013-05-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000008,0.0,0.723955842997324,125.44766479002163,0.38609738651925596,13.988642473586664,2013-05-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000009,0.0,0.4954317223198595,111.27739486292083,0.3277762602418923,5.480913008704987,2013-05-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000000,0.0,0.5849391031390134,44.94494179011461,0.2778734694681895,19.39299187767134,2013-06-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000001,0.0,0.606539928057554,52.99616217441696,0.38777828902649364,7.787098880465964,2013-06-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000002,0.0,0.7487416440831074,42.63707038445201,0.4083631424184521,15.732084406272957,2013-06-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000003,0.0,0.733813434163701,68.39554405551787,0.25693814695093553,13.924409783522876,2013-06-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000004,0.0,0.6600356953055804,58.40735561685081,0.39858897963490925,6.729923872022762,2013-06-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000005,0.0,0.8456840827338131,44.66644675440069,0.3935498985455191,14.472629947799597,2013-06-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000006,0.0,0.4582136446056211,49.46608398658842,0.46938886322547185,10.601623573891187,2013-06-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000007,0.0,0.5691218108831402,48.12151684790823,0.3749914381995359,18.570259463117146,2013-06-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000008,0.0,0.6695388046387156,41.141564752883305,0.31405680483733833,18.80657190736336,2013-06-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000009,0.0,0.6537842267135324,68.04335359529787,0.2966293442228347,11.503715002934857,2013-06-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000000,0.0,0.5858057399103139,46.30332413061852,0.19757954550430917,24.13335152527679,2013-07-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000001,0.0,0.7071759442446045,91.46986760338433,0.36684189940528056,12.338496849005194,2013-07-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000002,0.0,0.7755875338753387,56.29424391335587,0.4017707528352952,19.61022694492084,2013-07-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000003,0.0,0.763396975088968,90.87552863423083,0.2514739257160879,17.33842482380173,2013-07-01,A049 Dora Baltea a Tavagnasco,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000004,0.0,0.7118651018600533,87.06042864979423,0.33776958185133416,12.085928342023525,2013-07-01,A057 Dora Riparia a Ulzio (Oulx),"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000005,0.0,0.8622086330935251,60.090813715680895,0.3743951920982745,18.06818926694584,2013-07-01,A073 Grana a Monterosso,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000006,0.0,0.6114423390752494,93.73364472237914,0.4714302484922159,14.320373490887802,2013-07-01,A106 Po a Crissolo,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000007,0.0,0.7089728367528993,66.4944744603534,0.32101546601457964,23.17637338357565,2013-07-01,A107 Po a Carignano,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000008,0.0,0.6477523193577165,34.612101002743366,0.2500530858852309,23.428617473673782,2013-07-01,A141 Scrivia a Serravalle,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000009,0.0,0.8103083479789104,67.67292052203615,0.28603391194804484,15.10711365282433,2013-07-01,A146 Sesia a Campertogno,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_00000000000000000000,0.0,0.5769611210762333,59.55695112767242,0.21088240413922368,23.40064144391118,2013-08-01,A017 Bormida a Cassine (Caranzano),"{""type"":""MultiPoint"",""coordinates"":[]}"
43_00000000000000000001,0.0,0.7044531474820145,60.17572613585767,0.3278534703975101,12.30388815900407,2013-08-01,A038 Chisone a Soucherres Basses,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_00000000000000000002,0.0,0.7613308491418248,43.603607184626334,0.40917438069440915,18.57026678152526,2013-08-01,A040 Chisone a S. Martino,"{""type"":""MultiPoint"",""coordinates"":[]}"
